"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32"
"W10004_0833 X PHZ51",-2.18566504718974,-0.898415877344771,-1.03789441965101,0.284929093403367,-0.0252795042258529,-0.00492547969627057,-0.00369913130485172,-3.46883846845392e-05,0.00096419199429585,-0.00036011378093026,0.00062587663074232,0.000298010119833797,0.000310665393547488,-0.000179307390816522,0.000135826261830327,-0.0001235176737375,-1.94433590567922e-05,-1.21283544828876e-05,-7.02844751099274e-06,3.68932821785684e-06,-1.94021287910906e-06,-1.45394765601464e-06,-5.29481614608418e-07,-1.49664387216752e-07,3.12547390468598e-08,7.28628556170841e-08,1.13043470140184e-08,1.91146248603585e-08,3.48684109363617e-10,-4.73764083519512e-11,-5.05252784055443e-12,-4.04186406566254e-12
"W10004_0834 X PHK76",3.01456018253087,2.4248154972829,0.758090473487598,-0.161768444485423,-0.0178896173740739,-0.0141475857022754,8.86808878267087e-05,-0.00169827289544791,-0.00101102054585599,0.000255916622695487,0.00675727998866163,-0.000542973234238547,-0.000231058728504374,8.75408087518681e-05,-5.68234601906747e-05,-6.9274149533477e-05,2.24509170736742e-05,6.22291649440831e-06,-6.20685377247798e-07,-5.6660523140295e-06,-5.77177544536234e-07,-1.60581793695602e-08,1.15672280337487e-07,-1.59089568130266e-07,6.52966300473956e-09,-3.89945622181198e-08,2.84259199512249e-10,-8.86021690044148e-10,-2.00095107150133e-10,-2.452596459257e-11,-4.66632288365076e-12,-1.6091572518917e-12
"W10004_0834 X PHP02",4.91928504427482,-0.741415241637771,-0.22593289695206,-0.0838949421582644,0.00895086475571237,-0.00455292753075225,-0.00770533438778706,0.00158526960146266,0.000606063672744846,-1.58435253068412e-06,0.00238806350599554,0.00129874003889772,1.22257485072885e-05,-0.000184892015471921,-8.48020153182694e-05,7.93039489288827e-05,-1.8515670128616e-05,7.55906449975696e-06,-5.28198779171929e-06,2.67134296977334e-06,1.06248681122634e-06,-4.18129160933978e-07,-3.97326831158562e-08,1.70789121456405e-07,-2.61584240934809e-08,-5.00251142038222e-08,-4.45435507923087e-09,-2.50319391950637e-09,5.18039389163505e-10,3.55317164579816e-11,7.98991428574425e-12,-2.2960799928029e-12
"W10004_0834 X PHZ51",-3.84323563425928,-1.42739916484338,0.612386926445493,-0.221973869664281,0.0561098566600458,0.0436999003252869,0.0121967496535565,-0.00425866953147336,0.00284392011688568,-0.00189772979476603,-0.00267253889033397,-0.0029766243137743,-0.00259831103878663,0.00040119394784402,-0.000470517378028917,-0.000202335931866499,0.000125003731964723,7.85388052440827e-05,-4.84388622232212e-06,-1.91284589589891e-05,6.10657004024295e-06,-5.06601134842022e-06,7.7501078765696e-07,1.08246800259448e-06,1.76193504231037e-10,-2.41254384247824e-08,-5.70810282651824e-08,1.57362108864356e-08,1.91978938302029e-09,-1.87468179868588e-10,1.0545675444007e-11,-1.83959097954656e-11
"W10004_0836 X PHK76",2.32377909379649,0.238418132731503,-0.334004317125088,-0.0953277273923616,0.0406224039594907,0.0155975309645302,-0.0125475912041334,-0.00603005079526757,0.00233791250098988,-0.000329729955190879,0.00411441922840455,0.000284957770514085,-0.000958745969605365,0.000109195543963797,-0.000181097465080007,3.81261189689036e-05,4.84515554187992e-05,3.83012493360146e-07,-6.17279751977812e-06,-8.41647611475593e-06,1.62605073766864e-07,-6.2375262691039e-08,3.00295621577518e-07,-2.05900726996111e-07,2.31016611396129e-09,-4.50689287972983e-09,3.21240541112378e-09,-1.6725408783641e-09,-1.67903496661737e-10,-1.70182756775716e-11,-2.86264068005693e-12,-3.4408240146e-12
"W10004_0836 X PHP02",-2.2429167155235,-0.237352366550394,-0.146052366344131,-0.0384051122805331,-0.00718188393048865,0.000560700835382063,-0.000461423760042518,0.00301092146729334,-0.000361953441268588,4.69477268613891e-05,0.00141835075938007,0.000231225367225175,0.00045886014403361,-6.39727367713894e-05,4.47347279139421e-05,1.21741802613928e-05,-2.00271431061022e-05,-8.08935134660738e-06,-2.83950242522396e-06,3.95974160419255e-06,-4.82213184938018e-07,-6.4165846178077e-09,-2.75505697602818e-07,-1.14632002126691e-07,5.36081534718846e-09,-5.05103336101431e-08,-2.25049744118078e-09,-2.04354870872447e-09,-2.96507041142036e-10,-4.79201123226858e-11,-4.94158880481876e-12,-2.00494482127667e-12
"W10004_0836 X PHZ51",-2.31146507188808,-0.349090969783545,0.0811730678584348,0.00414140686863738,-0.0184275530973187,0.00183708303368649,0.00936939603941297,0.00436292129138866,-0.000713929015943682,-0.000275476123084012,-0.000307405527980025,-0.0015048714546619,0.000391349088972051,0.00019796115476492,9.76905356017965e-05,-5.53929522222191e-05,1.91881523455839e-05,-5.42704018254014e-06,4.80099537333856e-06,-3.51966614119126e-06,-1.30785120575072e-06,2.44331230490891e-07,1.17017969217259e-07,-8.5139486197261e-08,-4.01746253209101e-08,-2.53742595060502e-08,1.05087243490454e-08,-3.88874782548954e-09,1.08542896892772e-11,3.84179910106752e-11,3.97067101420845e-12,3.0478258805644e-12
"W10004_0837 X PHK76",-6.35491415070087,1.03159412597662,-0.470856750581814,-0.0474244869501928,0.0125442660138877,0.0106495490271012,-0.0101833928722424,-0.0021930199650062,0.000206130008041788,0.000129895280473552,0.00831408587252845,0.000900564865917053,-3.41301468247956e-05,-0.000285175337629784,-0.000155229837872056,-2.62542170400282e-05,-2.16773622161992e-05,1.00214946874844e-05,-1.65573412119063e-05,2.0379242859081e-06,1.1794892795236e-06,-1.21952530676706e-06,2.95538221450897e-07,3.09535366782576e-09,3.89331300532092e-09,2.06856681367329e-08,-5.92571991475666e-10,-2.25488272498353e-09,3.27185500914595e-10,1.72027669886887e-11,3.63137298009519e-12,-7.12045700179686e-12
"W10004_0837 X PHP02",-1.58115629887996,1.03143692235283,0.0544504719981122,0.367610601894722,-0.0868667984344294,-0.0388723605556721,0.000322758630542052,-0.00654063451829916,0.00101761060564675,-5.4860935115246e-05,-0.010104576528661,0.00269258694968437,-0.000701203869374185,-0.000153545233605154,2.140161431681e-05,0.000101566635305497,-5.45069731541087e-06,3.09908840315232e-06,1.58839550364089e-05,-1.50081109574762e-06,1.44784568296974e-06,1.189124217248e-06,2.80134501394469e-08,1.2763007494962e-07,2.5957645914676e-08,1.68755380659108e-08,-8.4817887227584e-09,3.13095345092981e-09,-1.38227943674574e-09,-1.38735967158965e-11,-1.86179682781784e-11,-1.77458742145475e-13
"W10004_0837 X PHZ51",-3.75271212144677,-1.39191127386272,0.207685915071344,-0.334620067491864,-0.00836242067030332,-0.00964329944512467,-0.00288100442050582,0.0111071093781582,-0.00194257172332211,0.00055487141104707,-0.00320003397856126,0.00273825164637312,0.00137853915023597,-0.00017735538310823,8.70627866580986e-05,0.000300122795481916,-6.99886475239442e-05,-3.01920065196581e-05,-9.86420894275031e-06,1.19344073601646e-05,1.19446487836794e-06,4.3114285473711e-07,-9.79568102882356e-07,1.34199316659256e-08,8.86303498925933e-08,1.02083067832215e-08,-2.5010332721509e-08,2.95898445676346e-09,5.13553310987902e-10,1.15276121981367e-11,1.12317932732253e-11,-3.27383953280247e-12
"W10004_0840 X PHK76",1.44837182134394,-0.077721559508494,-0.623238594351956,0.183978855684214,-0.0119998606077978,-0.00174934468953302,-0.0023018179215654,-0.000532349274774482,0.000575910156023419,-0.000209673698994037,0.00486452777571195,-0.000348596548985322,0.000106246002872075,-0.000169531714428177,-1.2451417059911e-06,-9.03858432021384e-05,-1.50069251697998e-05,2.45250889828463e-06,-1.00887302653223e-05,2.77028142253721e-06,-1.35611722421047e-07,-9.03199773746172e-07,-5.8341231519432e-08,-3.41887491442372e-08,3.69499016522612e-08,7.30770653573076e-08,6.18188625289839e-10,5.04200759789131e-09,1.9381678206809e-10,-1.12458931056381e-11,-2.45044262658922e-12,-9.65321572676814e-13
"W10004_0840 X PHP02",3.25289866017078,0.695237257959023,0.413663343871415,-0.160667655135214,-0.0195881019711238,-0.0189772702508509,-0.00293657402465508,0.00320440887380609,-0.00120709549136522,0.000425210683513116,0.00378861197040877,0.00137427014219385,0.000315797253404762,-0.000247008253903613,-6.08034988061612e-05,3.49443145751527e-05,-3.30077235108084e-05,1.66634775905505e-05,-2.06460504090233e-06,2.82604333107228e-06,1.03563703182652e-06,-4.02613816036235e-07,9.99697317149995e-08,2.31711677012303e-07,-3.66499164627943e-08,-4.43637649671924e-08,9.43350675353116e-11,-1.66481461602586e-09,3.75126429918993e-10,3.34368366328164e-11,6.3052063570268e-12,-1.69390196314012e-12
"W10004_0840 X PHZ51",2.37083185078724,-1.0092029039026,-0.532664185739503,0.151573824110919,-0.0260056691272638,-0.0102803534315365,0.00201493701999673,0.00363277878098955,4.1744421535924e-06,-0.000341381907937074,0.000979231839342449,-0.00032592409799774,0.00047613936180689,-6.23070239748891e-05,0.000122449630944321,-6.30277529439227e-05,-1.59552377859001e-05,-5.23661529196195e-06,4.87874749242889e-06,4.56333769480177e-06,-1.23793928312466e-06,6.24585972015118e-07,-2.27147369059877e-07,-6.20415085555992e-08,-1.03589697514339e-08,-3.52448574179876e-08,-1.02268571389175e-09,-1.83603897797174e-09,-1.09044509533085e-10,8.89539830684072e-12,-3.29671706600365e-12,4.79863718205742e-12
"W10004_0842 X PHK76",-1.56276995040055,0.0256693528633061,-0.375568801300256,0.239164869163117,-0.0416955560769645,-0.0132445674471064,0.001160913719725,-0.0012261992932148,0.000529044959471293,-0.000211114538933264,-0.00206871102712544,0.000195829196947918,1.42377160414001e-05,-8.9442987393204e-05,0.000122090265524399,-0.000137930532828213,-6.7427837567996e-06,6.2683119944687e-06,1.46335996066074e-05,2.15643932913179e-06,-9.6818787083397e-07,9.38571911336672e-07,1.22554331578872e-07,1.09515614722666e-07,-1.83760376082365e-08,4.13609131215409e-08,3.17797226034866e-10,3.22950572187453e-09,7.17342851785929e-11,4.7180662154922e-11,-1.53892870669026e-12,5.98195451506633e-12
"W10004_0842 X PHP02",4.03156253149429,-0.667375293377459,-0.0694610932507785,-0.0365123515412553,-0.010289389736583,-0.00747402350304907,0.0013474688090494,0.00488261554687595,-0.000530596667464051,-2.13118631383069e-05,0.00208984602908022,-1.28526370972992e-05,0.000528371678000336,-4.5707183817828e-05,3.33910479377864e-05,5.99837294750771e-05,-1.98187840117214e-05,-7.40289091331892e-06,-4.74203011130436e-06,3.82474390944743e-06,-1.11504722732914e-07,-5.9129071028341e-08,-3.61778211971364e-07,-5.92498157897525e-08,1.05289238994111e-08,-6.42650454379945e-08,-7.15573225673616e-09,-3.24751179767158e-09,-3.37249672632822e-11,-2.41681674673089e-11,-6.92862434092945e-13,-8.70394034624411e-13
"W10004_0842 X PHZ51",-11.7603721765092,0.202152238185279,-0.495609244480595,0.166164778034489,-0.0292239919734224,0.00489207818361925,0.00218307048632682,-0.000662646407173506,0.000149942745844289,-0.000286092344968958,-0.0012201541492186,-0.000285650084815181,0.000174633603762353,-5.21059999024631e-05,0.000140642587462159,-0.000214995739760304,-5.17231171892618e-06,3.8805287604915e-06,1.41809582618058e-05,2.76069362470377e-06,-1.51357908073635e-06,8.48734575259469e-07,2.39462198736717e-07,1.63194417424073e-08,-3.20094286632155e-08,3.12209100239436e-08,2.69338018554777e-09,-1.15547132278904e-09,1.09949049864611e-10,7.15560388719894e-11,1.46782586085692e-12,5.94538307474579e-12
"W10004_0843 X PHK76",2.95076222740483,1.18561260025879,0.209487375702287,-0.102331923446027,0.00043801002383536,-0.00435653203113742,-0.00393363742593542,-0.00144794029224145,-3.96880393009995e-05,7.63219473150639e-05,0.00618414807538309,2.66160088602529e-05,-0.000285428842685981,-2.69096072412212e-05,-0.000124869567482061,-6.3287772605336e-06,1.50576610416231e-05,1.12419771469696e-05,-5.28526591582479e-06,-4.95059262325959e-06,3.17952723982717e-07,-3.39393166626234e-07,3.40449818003741e-07,-6.87238738972251e-08,-1.4621107824464e-08,-1.99413120044456e-08,6.07094538529473e-09,-2.26631060619431e-09,-2.42123487925738e-10,-2.47915854512115e-11,-4.16691681159875e-12,-2.70248406986084e-12
"W10004_0843 X PHP02",5.79816274108432,0.276809873942906,0.649301199462378,0.19789384589813,-0.0733468208891673,-0.0254770022194891,0.0258044073200897,0.00585011357135548,-0.00196740403892641,-0.000731004358965254,0.000739998725830202,-0.00339067127687401,0.000178517664891797,0.000221373976817124,8.71861983233191e-05,-0.000164125814355348,1.90317877757362e-05,2.27584814395665e-05,1.71403577124835e-05,-1.34083934869023e-06,3.48289854901207e-07,1.2745396331254e-06,2.93351290814314e-07,2.08197573570157e-07,-2.81573375726651e-09,-2.15768216071943e-08,-8.74962277630509e-09,-7.03191206305465e-09,-1.06549147282919e-09,-3.80148135192826e-11,-1.4084344801546e-11,1.37862776750097e-11
"W10004_0843 X PHZ51",0.959205627010557,0.212940826674829,0.557061177516619,-0.00125810287278499,-0.0372289855909713,-0.00715769126975412,0.0185247009848918,0.00658980803486768,-0.00189845358216146,-0.000316917898780331,0.00144216356896562,-0.00283445519115357,0.000477842246763793,0.000301013351689861,8.78437920003722e-05,-8.67788114484319e-05,3.21343676732422e-05,4.42126067293908e-06,4.71387905186596e-06,-7.03746715698117e-06,-8.32334859389439e-07,-1.66974052109164e-07,3.24815825354652e-07,7.29467844601261e-08,-5.30628424116886e-08,-2.12088534720656e-08,7.7334850190347e-09,-3.55562411761753e-09,5.63063679015485e-10,7.14895365128143e-11,1.17290899215305e-11,2.85549882350633e-12
"W10004_0844 X PHK76",-2.15177041390142,0.594994359391659,-0.41848401803113,0.0850628190510797,-0.00428683384223857,0.00443347446787967,-0.00287651449758345,-0.000984136873646124,0.000178160562538896,-4.17723749692248e-05,0.00616905187987522,-0.000256085765926978,7.56258267300136e-05,-0.000158630704207532,-6.03319474235114e-05,-6.25159553899121e-05,-1.22346640479554e-05,4.14925031918395e-06,-1.32032579866492e-05,1.27759143131456e-06,4.25184538868639e-07,-9.79200988158319e-07,1.32381358694533e-07,-4.69266717775807e-08,3.34174499183604e-08,6.95095613706398e-08,4.30511834514924e-10,-3.87496605115667e-10,5.79014058921246e-11,-7.46347428304261e-13,-1.08092007566896e-12,-2.76747028071789e-12
"W10004_0844 X PHP02",10.7345443105682,-0.960677952246813,0.166311126736839,-0.0717935936128841,-0.019273464989606,-0.0206648489345372,0.00336548738765974,0.00760673324615208,-0.00109949461178259,4.27181034417246e-05,0.00249673718542011,0.000105783052939651,0.000695900290746732,-6.74166330204562e-05,2.16625234239487e-05,0.000129597577640306,-2.80390098827965e-05,-4.81135433993973e-06,-6.37530479002946e-06,4.60205399854807e-06,6.37889362331556e-07,-7.61468907373164e-08,-4.59554725162903e-07,7.83559521710941e-08,1.79974747882561e-08,-6.26292523120409e-08,-1.22978011662944e-08,-3.19593664033224e-10,3.24726689981958e-10,-1.65936708818037e-11,3.36686234447825e-12,-5.3554383150356e-13
"W10004_0844 X PHZ51",-0.139335091889,-1.18213516109553,0.131862252426026,0.0696494586496491,-0.00622295934034335,0.0139836154250934,0.0173273805809718,0.00293790348942137,0.000423080075203476,-0.00106002985365567,-0.00222006092091923,-0.0033667531741933,-0.000422179188853448,0.000418313409072432,-9.18080404221921e-06,-0.000123278382601448,6.75079904928766e-05,1.81366403305822e-05,8.72261375071612e-06,-9.65516555589269e-06,7.69284622011146e-07,-5.04142429771232e-07,5.31322811622714e-07,3.88875992289595e-07,-5.22574762143457e-08,-7.35435087828584e-09,-1.3684755155452e-08,-2.70209885629841e-09,1.25758929658826e-09,7.48250836291042e-11,1.83053919244891e-11,1.52608828352108e-12
"W10004_0847 X PHK76",7.11598306889844,-0.669530269739222,-0.529687312414483,0.182981193724521,-0.0161659629900611,-0.00913920328070218,0.000539399719525518,0.00172862717182717,0.000415978603265643,-0.000318273841154904,0.00432455831363085,-0.000704530963801214,0.000212792628483754,-0.000106675226451414,2.48473394668935e-05,-5.62545750494026e-05,-1.21978961606373e-05,1.50485552760649e-06,-6.06417618009836e-06,2.96732897414609e-06,-2.99017888449882e-07,-3.78814483933954e-07,-1.44481710484534e-07,-2.00160684693529e-08,2.11789427106979e-08,2.04514992580007e-08,-1.44509465505038e-09,1.63852169332568e-09,1.13910769705683e-10,-6.21597218142256e-12,-2.59928190082803e-12,2.10802209021921e-12
"W10004_0847 X PHP02",3.26263279742627,-0.96325613902922,-0.0821195202979833,-0.027820483328542,-0.0096874224542987,-0.00410780569859474,0.0039452438242995,0.00561110281206999,-0.000502093344967591,-0.000145205897735083,0.000806123165757423,-0.000522058588425474,0.000569837014180966,6.71148769809948e-05,7.12037890931855e-05,5.80186481668743e-05,-6.49052764739588e-06,-1.38208889934877e-05,-3.17737048537159e-06,1.60302768620335e-06,-7.94735056736107e-07,1.18282182950957e-07,-3.66869234366685e-07,-1.7258669846032e-07,7.3254536464562e-09,-6.04718817659444e-08,8.90472695580513e-11,-2.10147988420617e-09,-3.31103644501951e-10,-4.36948394133552e-11,-4.48309445122419e-12,3.6978059503312e-13
"W10004_0847 X PHZ51",4.61301565626348,-1.11882958542251,-0.22364025939464,0.128538061282165,-0.0193848468052687,-0.00463209797500981,0.00801840633125291,0.00359891407194321,0.000193677681027512,-0.000549674260654665,-0.000292947473311235,-0.00160318820798161,0.000174953831687544,0.000161815618315353,9.13901572642539e-05,-6.66068728950586e-05,2.0850505851433e-05,2.96915491776462e-07,7.91903800163862e-06,-2.33920258344011e-06,-1.01329879154122e-06,6.40431316312196e-07,1.35310305626746e-07,2.15805140840741e-08,-3.81995884091157e-08,-1.75683886743938e-08,4.36478225784853e-09,-3.6907261934116e-09,1.93661003899948e-10,5.49241485625629e-11,4.32449909215649e-12,6.60979604383272e-12
"W10004_0848 X PHK76",-4.73552389669793,-0.0575090224517351,-0.209986043386729,-0.0599531881738427,-0.00101650332283985,0.00445273957502347,-0.00364209764498591,0.00170805226904738,-0.000116724665977477,0.000123212855865598,0.001429051064762,0.000748283478797546,0.000364844786138491,-0.000124890890938756,1.81574342612567e-05,1.15269804299989e-05,-2.52283817479271e-05,-6.15378681392831e-06,-3.77827726547042e-06,4.84227574004681e-06,-1.68267320910243e-07,-1.44216911163175e-07,-2.45286840533376e-07,-7.72873125498563e-08,5.43408043562899e-09,-4.60980528055321e-08,-4.65530378135348e-09,-1.12805971508312e-09,-8.1910089821946e-11,-3.34235417120965e-11,-2.115474462272e-12,-3.51627060801718e-12
"W10004_0848 X PHP02",-8.55430159195398,1.35654318663262,-0.275043362846674,-0.147203930564796,0.0431659216384255,0.027976907807559,-0.0138251329162789,-0.00792893850527848,0.00191270624073589,-5.58884151041772e-05,0.00434246143010057,0.000633144827893339,-0.000888943780014667,6.91785906287712e-05,-0.000195145394535245,1.67377457551687e-05,4.05899509479668e-05,-1.9985703937353e-06,-8.14925199715821e-06,-7.74052746338461e-06,3.21501903155497e-07,-1.35181216581737e-07,4.43681913042671e-07,-2.65601318716335e-07,1.34628734826947e-08,3.12922756595668e-08,4.81118306305817e-09,-7.32144369436361e-10,-3.10134695702402e-10,-2.28333463248021e-11,-4.12017642226203e-12,-6.38360198035315e-12
