"","Data","Hybrid","Trait","Tester"
"441",8.61021945371076,"W10004_0396 X PHP02","Yield","PHP02"
"442",7.93025627067,"W10004_0396 X PHZ51","Yield","PHZ51"
"443",7.60071563220864,"W10004_0403 X PHK76","Yield","PHK76"
"444",8.22710627888796,"W10004_0403 X PHP02","Yield","PHP02"
"445",9.03239460211226,"W10004_0403 X PHZ51","Yield","PHZ51"
"446",9.08326954383965,"W10004_0409 X PHP02","Yield","PHP02"
"447",7.89713717654986,"W10004_0410 X PHK76","Yield","PHK76"
"448",8.03657849816189,"W10004_0410 X PHP02","Yield","PHP02"
"449",8.28408934202636,"W10004_0410 X PHZ51","Yield","PHZ51"
"450",8.80188677619605,"W10004_0412 X PHP02","Yield","PHP02"
"451",8.11310014419647,"W10004_0412 X PHZ51","Yield","PHZ51"
"452",9.19114156316124,"W10004_0417 X PHP02","Yield","PHP02"
"453",7.55752297536496,"W10004_0417 X PHZ51","Yield","PHZ51"
"454",7.01434472121654,"W10004_0419 X PHK76","Yield","PHK76"
"455",8.49281037779834,"W10004_0419 X PHP02","Yield","PHP02"
"456",8.14530984085363,"W10004_0419 X PHZ51","Yield","PHZ51"
"457",8.78384816597766,"W10004_0424 X PHK76","Yield","PHK76"
"458",8.57613886005784,"W10004_0424 X PHP02","Yield","PHP02"
"459",7.73040665068813,"W10004_0424 X PHZ51","Yield","PHZ51"
"460",8.02493130772215,"W10004_0427 X PHK76","Yield","PHK76"
"461",7.95282208953152,"W10004_0427 X PHP02","Yield","PHP02"
"462",7.73811438975012,"W10004_0427 X PHZ51","Yield","PHZ51"
"463",7.13392560181146,"W10004_0430 X PHK76","Yield","PHK76"
"464",7.86300919908213,"W10004_0430 X PHP02","Yield","PHP02"
"465",8.76088186008347,"W10004_0430 X PHZ51","Yield","PHZ51"
"466",8.85254252136481,"W10004_0465 X PHP02","Yield","PHP02"
"467",7.77248687210916,"W10004_0465 X PHZ51","Yield","PHZ51"
"468",7.4161258714233,"W10004_0467 X PHP02","Yield","PHP02"
"469",7.93813343812194,"W10004_0467 X PHZ51","Yield","PHZ51"
"470",8.35341055565393,"W10004_0474 X PHK76","Yield","PHK76"
"471",8.85014329662428,"W10004_0474 X PHP02","Yield","PHP02"
"472",8.41341613113784,"W10004_0474 X PHZ51","Yield","PHZ51"
"473",7.36416026329699,"W10004_0476 X PHK76","Yield","PHK76"
"474",8.09949172067656,"W10004_0476 X PHP02","Yield","PHP02"
"475",7.97014036159226,"W10004_0476 X PHZ51","Yield","PHZ51"
"476",7.59491507296642,"W10004_0487 X PHK76","Yield","PHK76"
"477",7.33625860069952,"W10004_0487 X PHP02","Yield","PHP02"
"478",8.53682551303585,"W10004_0487 X PHZ51","Yield","PHZ51"
"479",8.5757057741095,"W10004_0498 X PHK76","Yield","PHK76"
"480",8.26485930177838,"W10004_0498 X PHP02","Yield","PHP02"
"481",7.41504194815363,"W10004_0498 X PHZ51","Yield","PHZ51"
"482",7.95627281234957,"W10004_0501 X PHK76","Yield","PHK76"
"483",8.04213816690497,"W10004_0501 X PHP02","Yield","PHP02"
"484",7.58891690774818,"W10004_0501 X PHZ51","Yield","PHZ51"
"485",8.34996466459714,"W10004_0505 X PHK76","Yield","PHK76"
"486",7.90192960910784,"W10004_0505 X PHP02","Yield","PHP02"
"487",7.80784647374861,"W10004_0505 X PHZ51","Yield","PHZ51"
"488",7.28334929615865,"W10004_0601 X PHP02","Yield","PHP02"
"489",8.13596294941872,"W10004_0601 X PHZ51","Yield","PHZ51"
"490",7.75674515771457,"W10004_0602 X PHZ51","Yield","PHZ51"
"491",7.00836467070711,"W10004_0608 X PHP02","Yield","PHP02"
"492",7.75287899519422,"W10004_0608 X PHZ51","Yield","PHZ51"
"493",8.37781244097658,"W10004_0612 X PHK76","Yield","PHK76"
"494",8.68269456523914,"W10004_0612 X PHP02","Yield","PHP02"
"495",8.70145534934161,"W10004_0612 X PHZ51","Yield","PHZ51"
"496",7.22425021792004,"W10004_0614 X PHK76","Yield","PHK76"
"497",8.0402497642016,"W10004_0614 X PHP02","Yield","PHP02"
"498",7.92233521515463,"W10004_0614 X PHZ51","Yield","PHZ51"
"499",8.49679600314233,"W10004_0616 X PHP02","Yield","PHP02"
"500",8.7588539188602,"W10004_0618 X PHK76","Yield","PHK76"
"501",7.85894279997091,"W10004_0618 X PHP02","Yield","PHP02"
"502",8.02511917802155,"W10004_0618 X PHZ51","Yield","PHZ51"
"503",7.32226293208018,"W10004_0619 X PHP02","Yield","PHP02"
"504",7.74781192151665,"W10004_0619 X PHZ51","Yield","PHZ51"
"505",7.89334759159363,"W10004_0620 X PHK76","Yield","PHK76"
"506",8.04696072955344,"W10004_0620 X PHP02","Yield","PHP02"
"507",7.72405742638273,"W10004_0620 X PHZ51","Yield","PHZ51"
"508",8.26833319459269,"W10004_0622 X PHP02","Yield","PHP02"
"509",8.60201607222072,"W10004_0622 X PHZ51","Yield","PHZ51"
"510",6.71059233952297,"W10004_0624 X PHK76","Yield","PHK76"
"511",8.47881758396781,"W10004_0624 X PHP02","Yield","PHP02"
"512",7.85816829541102,"W10004_0624 X PHZ51","Yield","PHZ51"
"513",8.43055310844463,"W10004_0625 X PHK76","Yield","PHK76"
"514",7.94775638113848,"W10004_0625 X PHP02","Yield","PHP02"
"515",8.00872267680084,"W10004_0625 X PHZ51","Yield","PHZ51"
"516",6.74589710121809,"W10004_0626 X PHK76","Yield","PHK76"
"517",8.11688559529776,"W10004_0626 X PHP02","Yield","PHP02"
"518",8.14584475062094,"W10004_0626 X PHZ51","Yield","PHZ51"
"519",8.80718601470694,"W10004_0628 X PHP02","Yield","PHP02"
"520",8.09270005764373,"W10004_0628 X PHZ51","Yield","PHZ51"
"521",8.04618727295806,"W10004_0631 X PHK76","Yield","PHK76"
"522",7.51554955070172,"W10004_0631 X PHZ51","Yield","PHZ51"
"523",7.54237298480076,"W10004_0632 X PHK76","Yield","PHK76"
"524",8.20606984736567,"W10004_0632 X PHP02","Yield","PHP02"
"525",8.33499627101372,"W10004_0632 X PHZ51","Yield","PHZ51"
"526",8.08276028140175,"W10004_0636 X PHK76","Yield","PHK76"
"527",8.92998952515888,"W10004_0636 X PHP02","Yield","PHP02"
"528",8.42686144690855,"W10004_0636 X PHZ51","Yield","PHZ51"
"529",7.56359815818929,"W10004_0637 X PHP02","Yield","PHP02"
"530",7.94358726240454,"W10004_0637 X PHZ51","Yield","PHZ51"
"531",7.70798714870596,"W10004_0639 X PHK76","Yield","PHK76"
"532",8.25697773810632,"W10004_0639 X PHP02","Yield","PHP02"
"533",8.22491332873837,"W10004_0639 X PHZ51","Yield","PHZ51"
"534",7.73158053022771,"W10004_0644 X PHK76","Yield","PHK76"
"535",8.63690516458047,"W10004_0644 X PHP02","Yield","PHP02"
"536",7.96191594763858,"W10004_0644 X PHZ51","Yield","PHZ51"
"537",7.05943304551607,"W10004_0645 X PHK76","Yield","PHK76"
"538",7.95960447719156,"W10004_0645 X PHP02","Yield","PHP02"
"539",8.30982071131735,"W10004_0645 X PHZ51","Yield","PHZ51"
"540",8.14923919896273,"W10004_0646 X PHP02","Yield","PHP02"
"541",7.8478542820228,"W10004_0646 X PHZ51","Yield","PHZ51"
"542",7.74471232589704,"W10004_0649 X PHK76","Yield","PHK76"
"543",8.19214495165437,"W10004_0649 X PHP02","Yield","PHP02"
"544",8.40478494343462,"W10004_0649 X PHZ51","Yield","PHZ51"
"545",7.12972609328095,"W10004_0650 X PHK76","Yield","PHK76"
"546",7.96974613818262,"W10004_0650 X PHP02","Yield","PHP02"
"547",8.02590695902535,"W10004_0650 X PHZ51","Yield","PHZ51"
"548",6.91753203886603,"W10004_0651 X PHK76","Yield","PHK76"
"549",8.13696864611208,"W10004_0651 X PHP02","Yield","PHP02"
"550",8.00343215212041,"W10004_0651 X PHZ51","Yield","PHZ51"
"551",8.1103501271992,"W10004_0654 X PHP02","Yield","PHP02"
"552",7.51026889696622,"W10004_0654 X PHZ51","Yield","PHZ51"
"553",8.69987500236912,"W10004_0658 X PHK76","Yield","PHK76"
"554",8.30510935620588,"W10004_0658 X PHP02","Yield","PHP02"
"555",7.94570387950233,"W10004_0658 X PHZ51","Yield","PHZ51"
"556",7.55104860837997,"W10004_0659 X PHK76","Yield","PHK76"
"557",7.60797193818701,"W10004_0659 X PHZ51","Yield","PHZ51"
"558",7.64175411610237,"W10004_0661 X PHK76","Yield","PHK76"
"559",8.37238481228375,"W10004_0661 X PHP02","Yield","PHP02"
"560",7.63776944000153,"W10004_0661 X PHZ51","Yield","PHZ51"
"561",9.2511654845707,"W10004_0664 X PHP02","Yield","PHP02"
"562",7.66121666274857,"W10004_0664 X PHZ51","Yield","PHZ51"
"563",7.28017284191975,"W10004_0667 X PHP02","Yield","PHP02"
"564",8.57416430211178,"W10004_0667 X PHZ51","Yield","PHZ51"
"565",7.99912142105671,"W10004_0669 X PHK76","Yield","PHK76"
"566",7.83621887473422,"W10004_0669 X PHP02","Yield","PHP02"
"567",8.30297918716763,"W10004_0669 X PHZ51","Yield","PHZ51"
"568",6.02883802757713,"W10004_0672 X PHK76","Yield","PHK76"
"569",8.24192271411915,"W10004_0672 X PHP02","Yield","PHP02"
"570",6.87314005859831,"W10004_0672 X PHZ51","Yield","PHZ51"
"571",8.36706950546989,"W10004_0673 X PHK76","Yield","PHK76"
"572",8.45482304060194,"W10004_0673 X PHP02","Yield","PHP02"
"573",7.94183329909991,"W10004_0673 X PHZ51","Yield","PHZ51"
"574",8.63071353883301,"W10004_0674 X PHK76","Yield","PHK76"
"575",7.82180826606045,"W10004_0674 X PHP02","Yield","PHP02"
"576",7.27443210413697,"W10004_0674 X PHZ51","Yield","PHZ51"
"577",9.11513419298435,"W10004_0675 X PHP02","Yield","PHP02"
"578",9.5107249832112,"W10004_0675 X PHZ51","Yield","PHZ51"
"579",7.94881137011777,"W10004_0678 X PHP02","Yield","PHP02"
"580",8.62697038372255,"W10004_0678 X PHZ51","Yield","PHZ51"
"581",8.03689164735659,"W10004_0680 X PHP02","Yield","PHP02"
"582",7.51126604487709,"W10004_0680 X PHZ51","Yield","PHZ51"
"583",7.34899912779714,"W10004_0682 X PHK76","Yield","PHK76"
"584",8.11073970406358,"W10004_0682 X PHP02","Yield","PHP02"
"585",7.72048006529813,"W10004_0682 X PHZ51","Yield","PHZ51"
"586",8.20747638890383,"W10004_0684 X PHK76","Yield","PHK76"
"587",8.5172452168066,"W10004_0684 X PHP02","Yield","PHP02"
"588",8.21302201706448,"W10004_0684 X PHZ51","Yield","PHZ51"
"589",8.30819316617841,"W10004_0685 X PHP02","Yield","PHP02"
"590",7.81738077103046,"W10004_0685 X PHZ51","Yield","PHZ51"
"591",7.74470429724766,"W10004_0687 X PHK76","Yield","PHK76"
"592",8.98220778721405,"W10004_0687 X PHP02","Yield","PHP02"
"593",7.86271825670083,"W10004_0688 X PHP02","Yield","PHP02"
"594",7.62577606525953,"W10004_0688 X PHZ51","Yield","PHZ51"
"595",8.30298867364746,"W10004_0689 X PHK76","Yield","PHK76"
"596",8.37366094921565,"W10004_0689 X PHP02","Yield","PHP02"
"597",8.31376860305596,"W10004_0689 X PHZ51","Yield","PHZ51"
"598",6.314540847302,"W10004_0691 X PHP02","Yield","PHP02"
"599",7.24584614642322,"W10004_0691 X PHZ51","Yield","PHZ51"
"600",8.77503837698292,"W10004_0695 X PHK76","Yield","PHK76"
"601",8.20156381141837,"W10004_0695 X PHP02","Yield","PHP02"
"602",8.17333506444724,"W10004_0695 X PHZ51","Yield","PHZ51"
"603",7.83243962267705,"W10004_0696 X PHK76","Yield","PHK76"
"604",8.55128571112817,"W10004_0696 X PHP02","Yield","PHP02"
"605",7.42578501960499,"W10004_0696 X PHZ51","Yield","PHZ51"
"606",8.4445858130312,"W10004_0697 X PHK76","Yield","PHK76"
"607",8.02446256029976,"W10004_0697 X PHP02","Yield","PHP02"
"608",8.79755880780073,"W10004_0697 X PHZ51","Yield","PHZ51"
"609",8.03110154336699,"W10004_0701 X PHK76","Yield","PHK76"
"610",7.96407071580808,"W10004_0701 X PHZ51","Yield","PHZ51"
"611",8.03505777459863,"W10004_0702 X PHK76","Yield","PHK76"
"612",7.88504708899995,"W10004_0702 X PHP02","Yield","PHP02"
"613",8.45801558983701,"W10004_0702 X PHZ51","Yield","PHZ51"
"614",7.71298420432782,"W10004_0703 X PHK76","Yield","PHK76"
"615",7.94526116306107,"W10004_0703 X PHP02","Yield","PHP02"
"616",7.89630798322067,"W10004_0703 X PHZ51","Yield","PHZ51"
"617",6.91626919306924,"W10004_0704 X PHK76","Yield","PHK76"
"618",7.60019355061917,"W10004_0704 X PHP02","Yield","PHP02"
"619",8.74198917637161,"W10004_0704 X PHZ51","Yield","PHZ51"
"620",7.00772710976634,"W10004_0705 X PHK76","Yield","PHK76"
"621",7.21616668324178,"W10004_0705 X PHP02","Yield","PHP02"
"622",7.34409412589782,"W10004_0705 X PHZ51","Yield","PHZ51"
"623",7.80857607205036,"W10004_0707 X PHP02","Yield","PHP02"
"624",8.29409874275233,"W10004_0707 X PHZ51","Yield","PHZ51"
"625",7.94724349749559,"W10004_0711 X PHK76","Yield","PHK76"
"626",8.77586442187155,"W10004_0711 X PHP02","Yield","PHP02"
"627",7.75498921202897,"W10004_0711 X PHZ51","Yield","PHZ51"
"628",9.15574051281619,"W10004_0712 X PHP02","Yield","PHP02"
"629",8.49894786315091,"W10004_0712 X PHZ51","Yield","PHZ51"
"630",8.43079680986372,"W10004_0713 X PHK76","Yield","PHK76"
"631",8.51912859927855,"W10004_0713 X PHP02","Yield","PHP02"
"632",8.05861390961259,"W10004_0713 X PHZ51","Yield","PHZ51"
"633",7.23272072882655,"W10004_0714 X PHZ51","Yield","PHZ51"
"634",7.78088447904623,"W10004_0715 X PHK76","Yield","PHK76"
"635",8.44144932937534,"W10004_0715 X PHP02","Yield","PHP02"
"636",8.31106733674747,"W10004_0715 X PHZ51","Yield","PHZ51"
"637",6.53416971248821,"W10004_0717 X PHP02","Yield","PHP02"
"638",8.28034523707825,"W10004_0717 X PHZ51","Yield","PHZ51"
"639",8.04688270967117,"W10004_0723 X PHP02","Yield","PHP02"
"640",7.41154614724355,"W10004_0727 X PHK76","Yield","PHK76"
"641",7.63684708393514,"W10004_0727 X PHP02","Yield","PHP02"
"642",7.83480611674872,"W10004_0727 X PHZ51","Yield","PHZ51"
"643",9.28839942262549,"W10004_0729 X PHK76","Yield","PHK76"
"644",8.93344666498464,"W10004_0729 X PHP02","Yield","PHP02"
"645",8.1929005262348,"W10004_0729 X PHZ51","Yield","PHZ51"
"646",7.61678128953237,"W10004_0732 X PHK76","Yield","PHK76"
"647",8.17723470006746,"W10004_0732 X PHP02","Yield","PHP02"
"648",8.08214020564784,"W10004_0732 X PHZ51","Yield","PHZ51"
"649",7.97155998356061,"W10004_0733 X PHZ51","Yield","PHZ51"
"650",7.25430511932356,"W10004_0734 X PHK76","Yield","PHK76"
"651",8.38489164368414,"W10004_0734 X PHP02","Yield","PHP02"
"652",6.74511308069991,"W10004_0734 X PHZ51","Yield","PHZ51"
"653",8.08168852667044,"W10004_0736 X PHP02","Yield","PHP02"
"654",8.63163739878658,"W10004_0736 X PHZ51","Yield","PHZ51"
"655",8.17293869052821,"W10004_0741 X PHP02","Yield","PHP02"
"656",8.17243552701366,"W10004_0741 X PHZ51","Yield","PHZ51"
"657",7.95090015140778,"W10004_0745 X PHK76","Yield","PHK76"
"658",8.84410548150792,"W10004_0745 X PHP02","Yield","PHP02"
"659",9.13380474929984,"W10004_0745 X PHZ51","Yield","PHZ51"
"660",8.22410038177641,"W10004_0746 X PHK76","Yield","PHK76"
"661",7.85591821776152,"W10004_0746 X PHP02","Yield","PHP02"
"662",7.86491084667999,"W10004_0746 X PHZ51","Yield","PHZ51"
"663",8.03549599029921,"W10004_0747 X PHK76","Yield","PHK76"
"664",8.70114832887612,"W10004_0747 X PHP02","Yield","PHP02"
"665",8.53556372473535,"W10004_0747 X PHZ51","Yield","PHZ51"
"666",8.11642989847864,"W10004_0751 X PHK76","Yield","PHK76"
"667",8.18960954370615,"W10004_0751 X PHP02","Yield","PHP02"
"668",7.97542841764104,"W10004_0754 X PHK76","Yield","PHK76"
"669",7.46989446622551,"W10004_0754 X PHZ51","Yield","PHZ51"
"670",8.6941598949365,"W10004_0756 X PHP02","Yield","PHP02"
"671",8.19283925225266,"W10004_0756 X PHZ51","Yield","PHZ51"
"672",8.11128276538347,"W10004_0757 X PHK76","Yield","PHK76"
"673",7.99124213879983,"W10004_0757 X PHP02","Yield","PHP02"
"674",8.43565251709508,"W10004_0757 X PHZ51","Yield","PHZ51"
"675",7.6405566764499,"W10004_0760 X PHK76","Yield","PHK76"
"676",7.33304743806408,"W10004_0760 X PHP02","Yield","PHP02"
"677",7.53756137032793,"W10004_0760 X PHZ51","Yield","PHZ51"
"678",8.32795034474975,"W10004_0768 X PHK76","Yield","PHK76"
"679",7.09472116371073,"W10004_0768 X PHP02","Yield","PHP02"
"680",8.20221664240153,"W10004_0768 X PHZ51","Yield","PHZ51"
"681",8.0144687341876,"W10004_0771 X PHP02","Yield","PHP02"
"682",8.17951078480171,"W10004_0773 X PHK76","Yield","PHK76"
"683",6.58953404434375,"W10004_0773 X PHP02","Yield","PHP02"
"684",7.54845184007264,"W10004_0773 X PHZ51","Yield","PHZ51"
"685",8.45246262158719,"W10004_0774 X PHP02","Yield","PHP02"
"686",8.48853400492433,"W10004_0774 X PHZ51","Yield","PHZ51"
"687",8.10301688616065,"W10004_0775 X PHK76","Yield","PHK76"
"688",7.93207099878375,"W10004_0775 X PHZ51","Yield","PHZ51"
"689",8.10189365993543,"W10004_0776 X PHP02","Yield","PHP02"
"690",8.36590353161276,"W10004_0776 X PHZ51","Yield","PHZ51"
"691",8.72829423510611,"W10004_0779 X PHK76","Yield","PHK76"
"692",8.01062675180155,"W10004_0779 X PHP02","Yield","PHP02"
"693",8.43716022277962,"W10004_0779 X PHZ51","Yield","PHZ51"
"694",8.55050337786473,"W10004_0781 X PHK76","Yield","PHK76"
"695",8.54606574652922,"W10004_0781 X PHP02","Yield","PHP02"
"696",7.24188814934103,"W10004_0781 X PHZ51","Yield","PHZ51"
"697",7.23323896135641,"W10004_0782 X PHP02","Yield","PHP02"
"698",8.66008432139457,"W10004_0782 X PHZ51","Yield","PHZ51"
"699",8.10604660075492,"W10004_0783 X PHP02","Yield","PHP02"
"700",8.23764583551601,"W10004_0783 X PHZ51","Yield","PHZ51"
"701",7.97036938720587,"W10004_0784 X PHK76","Yield","PHK76"
"702",7.52619039321547,"W10004_0784 X PHP02","Yield","PHP02"
"703",7.37893180147821,"W10004_0784 X PHZ51","Yield","PHZ51"
"704",8.3732278735831,"W10004_0787 X PHP02","Yield","PHP02"
"705",8.24433649580534,"W10004_0787 X PHZ51","Yield","PHZ51"
"706",8.28218844806122,"W10004_0789 X PHP02","Yield","PHP02"
"707",8.62229865467,"W10004_0789 X PHZ51","Yield","PHZ51"
"708",8.22469700824345,"W10004_0792 X PHK76","Yield","PHK76"
"709",7.57638174566091,"W10004_0794 X PHK76","Yield","PHK76"
"710",7.6730482944034,"W10004_0794 X PHP02","Yield","PHP02"
"711",7.72414099155819,"W10004_0794 X PHZ51","Yield","PHZ51"
"712",7.72939103544952,"W10004_0795 X PHK76","Yield","PHK76"
"713",6.79212763442794,"W10004_0795 X PHP02","Yield","PHP02"
"714",6.62361753156345,"W10004_0795 X PHZ51","Yield","PHZ51"
"715",7.9640938778713,"W10004_0798 X PHP02","Yield","PHP02"
"716",7.97910759385493,"W10004_0798 X PHZ51","Yield","PHZ51"
"717",7.80386345298985,"W10004_0799 X PHK76","Yield","PHK76"
"718",8.83030670784551,"W10004_0799 X PHP02","Yield","PHP02"
"719",7.61785461273895,"W10004_0799 X PHZ51","Yield","PHZ51"
"720",6.99570019879119,"W10004_0800 X PHK76","Yield","PHK76"
"721",7.82763131553222,"W10004_0800 X PHP02","Yield","PHP02"
"722",8.55584903351706,"W10004_0800 X PHZ51","Yield","PHZ51"
"723",8.76083057568515,"W10004_0801 X PHK76","Yield","PHK76"
"724",8.97835820768382,"W10004_0801 X PHP02","Yield","PHP02"
"725",8.05634650011098,"W10004_0801 X PHZ51","Yield","PHZ51"
"726",7.54930483602737,"W10004_0802 X PHK76","Yield","PHK76"
"727",8.5985817664362,"W10004_0802 X PHP02","Yield","PHP02"
"728",8.60332305229868,"W10004_0802 X PHZ51","Yield","PHZ51"
"729",7.70380870778172,"W10004_0803 X PHK76","Yield","PHK76"
"730",7.99865442805075,"W10004_0803 X PHP02","Yield","PHP02"
"731",8.370258698455,"W10004_0803 X PHZ51","Yield","PHZ51"
"732",7.67604602170657,"W10004_0806 X PHK76","Yield","PHK76"
"733",7.61789655728435,"W10004_0806 X PHP02","Yield","PHP02"
"734",7.34269560681235,"W10004_0806 X PHZ51","Yield","PHZ51"
"735",7.07240316975941,"W10004_0807 X PHK76","Yield","PHK76"
"736",8.45910865733549,"W10004_0807 X PHP02","Yield","PHP02"
"737",8.12813734339005,"W10004_0807 X PHZ51","Yield","PHZ51"
"738",7.87874920859379,"W10004_0812 X PHK76","Yield","PHK76"
"739",8.10112438470217,"W10004_0812 X PHP02","Yield","PHP02"
"740",7.90905959683731,"W10004_0812 X PHZ51","Yield","PHZ51"
"741",7.88793355077667,"W10004_0814 X PHK76","Yield","PHK76"
"742",7.86998705303273,"W10004_0814 X PHP02","Yield","PHP02"
"743",8.14400385852422,"W10004_0814 X PHZ51","Yield","PHZ51"
"744",8.00765811976376,"W10004_0815 X PHK76","Yield","PHK76"
"745",8.43279420768347,"W10004_0815 X PHP02","Yield","PHP02"
"746",8.40477485438029,"W10004_0815 X PHZ51","Yield","PHZ51"
"747",8.10013901135769,"W10004_0818 X PHP02","Yield","PHP02"
"748",8.18002165225025,"W10004_0818 X PHZ51","Yield","PHZ51"
"749",7.96880399198269,"W10004_0819 X PHK76","Yield","PHK76"
"750",8.25869597407684,"W10004_0819 X PHP02","Yield","PHP02"
"751",7.97715629404927,"W10004_0819 X PHZ51","Yield","PHZ51"
"752",7.4366059750776,"W10004_0820 X PHK76","Yield","PHK76"
"753",7.92729363409716,"W10004_0820 X PHP02","Yield","PHP02"
"754",8.47218309700232,"W10004_0820 X PHZ51","Yield","PHZ51"
"755",7.63205653077394,"W10004_0822 X PHK76","Yield","PHK76"
"756",7.94728444955824,"W10004_0822 X PHZ51","Yield","PHZ51"
"757",9.09264575041075,"W10004_0823 X PHK76","Yield","PHK76"
"758",8.46579055770825,"W10004_0823 X PHP02","Yield","PHP02"
"759",7.92381742266682,"W10004_0823 X PHZ51","Yield","PHZ51"
"760",8.09281274407762,"W10004_0826 X PHZ51","Yield","PHZ51"
"761",7.98969029802065,"W10004_0827 X PHK76","Yield","PHK76"
"762",8.52735652889908,"W10004_0827 X PHP02","Yield","PHP02"
"763",7.74314612901147,"W10004_0827 X PHZ51","Yield","PHZ51"
"764",8.35970193416677,"W10004_0828 X PHK76","Yield","PHK76"
"765",8.29201895950701,"W10004_0828 X PHZ51","Yield","PHZ51"
"766",8.01876129937952,"W10004_0830 X PHK76","Yield","PHK76"
"767",9.17107164602564,"W10004_0830 X PHP02","Yield","PHP02"
"768",8.29438426660758,"W10004_0830 X PHZ51","Yield","PHZ51"
"769",8.16866716834289,"W10004_0832 X PHK76","Yield","PHK76"
"770",7.93287055751314,"W10004_0832 X PHP02","Yield","PHP02"
"771",7.68527081590595,"W10004_0832 X PHZ51","Yield","PHZ51"
"772",8.32199884273222,"W10004_0833 X PHK76","Yield","PHK76"
"773",8.14560812535069,"W10004_0833 X PHP02","Yield","PHP02"
"774",7.49690020588173,"W10004_0833 X PHZ51","Yield","PHZ51"
"775",8.19344286804425,"W10004_0834 X PHP02","Yield","PHP02"
"776",8.07422174310802,"W10004_0834 X PHZ51","Yield","PHZ51"
"777",7.74325271797005,"W10004_0836 X PHK76","Yield","PHK76"
